64,400000,"NL-ix: Main"
5,100000,"Equinix San Jose"
5,100000,"Equinix San Jose"
2,200000,"Equinix Chicago"
3,200000,"Equinix Dallas"
13,200000,"SIX Seattle: MTU 1500"
18,100000,"LINX LON1: Main"
18,100000,"LINX LON1: Main"
31,400000,"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
325,100000,"Digital Realty New York"
13,200000,"SIX Seattle: MTU 1500"
250,100000,"MyIX"
321,100000,"LINX LON2"
321,100000,"LINX LON2"
255,100000,"Equinix Paris: Equinix IX - PA Metro"
255,100000,"Equinix Paris: Equinix IX - PA Metro"
167,100000,"Equinix Tokyo"
1,100000,"Equinix Ashburn"
1,100000,"Equinix Ashburn"
583,100000,"LINX Manchester"
35,200000,"MIX-IT"
50,200000,"VIX"
359,100000,"France-IX Paris"
359,100000,"France-IX Paris"
63,100000,"ESpanix Madrid Lower LAN"
823,100000,"TPIX-TW"
142,100000,"Any2West"
35,200000,"MIX-IT"
22,200000,"Digital Realty Atlanta"
779,100000,"MegaIX Melbourne: MegaIX"
2,200000,"Equinix Chicago"
26,400000,"AMS-IX"
3,200000,"Equinix Dallas"
716,100000,"IX Australia Sydney (NSW-IX): NSW-IX"
142,100000,"Any2West"
70,100000,"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
50,200000,"VIX"
513,100000,"IX Australia Melbourne (VIC-IX): VIC-IX"
24,200000,"TorIX"
24,200000,"TorIX"
880,100000,"France-IX Marseille"
264,200000,"Equinix Warsaw"
264,200000,"Equinix Warsaw"
823,100000,"TPIX-TW"
779,100000,"MegaIX Melbourne: MegaIX"
1146,100000,"ESpanix Madrid Upper LAN"
880,100000,"France-IX Marseille"
129,100000,"JINX: JINX Peering"
171,2000000,"IX.br (PTT.br) São Paulo: ATM/MPLA"
59,100000,"BNIX"
59,100000,"BNIX"
716,100000,"IX Australia Sydney (NSW-IX): NSW-IX"
481,100000,"THINX Warsaw"
167,100000,"Equinix Tokyo"
94,100000,"Equinix Sydney"
94,100000,"Equinix Sydney"
158,200000,"Equinix Singapore"
158,200000,"Equinix Singapore"
250,100000,"MyIX"
95,200000,"JPNAP Tokyo: Peering"
95,200000,"JPNAP Tokyo: Peering"
3788,200000,"AR-IX Cabase - Argentina"
171,1600000,"IX.br (PTT.br) São Paulo: ATM/MPLA"
171,1600000,"IX.br (PTT.br) São Paulo: ATM/MPLA"
26,400000,"AMS-IX"
1086,100000,"MASS-IX: ISP Peering LAN"
18,100000,"LINX LON1: Main"
325,100000,"Digital Realty New York"
22,200000,"Digital Realty Atlanta"
326,100000,"B-IX"
326,100000,"B-IX"
3788,200000,"AR-IX Cabase - Argentina"
358,500000,"GNM-IX"
954,400000,"FL-IX"
954,400000,"FL-IX"
18,100000,"LINX LON1: Main"
14,100000,"NYIIX New York"
713,400000,"Peering.cz"
713,400000,"Peering.cz"
804,400000,"DE-CIX New York: DE-CIX New York Peering LAN"
321,100000,"LINX LON2"
2846,100000,"Netnod Stockholm BLUE -- MTU1500: STH-B -- MTU1500"
321,100000,"LINX LON2"
481,100000,"THINX Warsaw"
270,100000,"InterLAN-IX: InterLAN Peering Network"
270,100000,"InterLAN-IX: InterLAN Peering Network"
699,200000,"NetIX: NetIX"
699,200000,"NetIX: NetIX"
804,400000,"DE-CIX New York: DE-CIX New York Peering LAN"
326,100000,"B-IX"
326,100000,"B-IX"
592,200000,"NAPAfrica IX Johannesburg: Peering"
592,200000,"NAPAfrica IX Johannesburg: Peering"
429,100000,"SGIX: Peering LAN"
429,100000,"SGIX: Peering LAN"
115,100000,"TOP-IX: Public Peering VLAN"
115,100000,"TOP-IX: Public Peering VLAN"
1249,400000,"DE-CIX Dallas: DE-CIX Dallas Peering LAN"
1249,400000,"DE-CIX Dallas: DE-CIX Dallas Peering LAN"
909,100000,"BBIX Singapore"
909,100000,"BBIX Singapore"
1449,100000,"BBIX Hong Kong"
1449,100000,"BBIX Hong Kong"
172,100000,"STHIX - Stockholm: STH Peering"
172,100000,"STHIX - Stockholm: STH Peering"
331,100000,"BIX.BG: Main"
331,100000,"BIX.BG: Main"
1627,200000,"Extreme IX Mumbai: Extreme IX"
1627,200000,"Extreme IX Mumbai: Extreme IX"
832,200000,"DE-CIX Mumbai: DE-CIX Mumbai Peering LAN"
