52,100000,"KINX"
7,100000,"Equinix Palo Alto"
11,50000,"Equinix Seattle"
325,100000,"Digital Realty New York"
4,100000,"Equinix Los Angeles"
71,100000,"NIX.CZ: Public peering VLAN"
125,100000,"Equinix Hong Kong"
70,200000,"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
35,100000,"MIX-IT"
250,100000,"MyIX"
52,100000,"KINX"
429,200000,"SGIX: Peering LAN"
716,100000,"IX Australia Sydney (NSW-IX): NSW-IX"
264,70000,"Equinix Warsaw"
30,400000,"JPIX TOKYO"
13,300000,"SIX Seattle: MTU 1500"
13,300000,"SIX Seattle: MTU 1500"
18,800000,"LINX LON1: Main"
31,800000,"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
31,800000,"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
48,100000,"INEX LAN1: INEX LAN1"
321,400000,"LINX LON2"
94,100000,"Equinix Sydney"
513,100000,"IX Australia Melbourne (VIC-IX): VIC-IX"
17,100000,"Equinix Miami"
1,300000,"Equinix Ashburn"
1,300000,"Equinix Ashburn"
3,400000,"Equinix Dallas"
3,400000,"Equinix Dallas"
5,200000,"Equinix San Jose"
5,200000,"Equinix San Jose"
7,100000,"Equinix Palo Alto"
52,100000,"KINX"
804,200000,"DE-CIX New York: DE-CIX New York Peering LAN"
2,300000,"Equinix Chicago"
2,300000,"Equinix Chicago"
26,600000,"AMS-IX"
26,600000,"AMS-IX"
142,100000,"Any2West"
954,400000,"FL-IX"
823,100000,"TPIX-TW"
14,100000,"NYIIX New York"
14,100000,"NYIIX New York"
780,100000,"MegaIX Sydney: MegaIX"
167,100000,"Equinix Tokyo"
126,400000,"BBIX Tokyo"
12,100000,"Equinix New York"
12,100000,"Equinix New York"
82,100000,"Pacific Wave"
82,100000,"Pacific Wave"
82,100000,"Pacific Wave"
564,400000,"JPIX OSAKA"
145,400000,"JPNAP Osaka"
786,400000,"BBIX Osaka"
779,100000,"MegaIX Melbourne: MegaIX"
359,200000,"France-IX Paris"
965,100000,"MegaIX Singapore"
60,40000,"SwissIX: Peering"
