128,30000,"SOLIX MTU1500"
2,200000,"Equinix Chicago"
5,100000,"Equinix San Jose"
7,20000,"Equinix Palo Alto"
12,100000,"Equinix New York"
13,100000,"SIX Seattle: MTU 1500"
14,100000,"NYIIX New York"
17,40000,"Equinix Miami"
18,100000,"LINX LON1: Main"
22,100000,"Digital Realty Atlanta"
31,300000,"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
31,300000,"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
35,200000,"MIX-IT"
167,100000,"Equinix Tokyo"
48,200000,"INEX LAN1: INEX LAN1"
60,30000,"SwissIX: Peering"
82,20000,"Pacific Wave"
94,20000,"Equinix Sydney"
95,200000,"JPNAP Tokyo: Peering"
125,100000,"Equinix Hong Kong"
9,20000,"Equinix Atlanta"
250,100000,"MyIX"
301,20000,"RoNIX"
55,50000,"BIX"
488,200000,"IXPN Lagos"
145,100000,"JPNAP Osaka"
321,100000,"LINX LON2"
592,200000,"NAPAfrica IX Johannesburg: Peering"
250,100000,"MyIX"
24,100000,"TorIX"
53,100000,"LONAP: LON0"
95,200000,"JPNAP Tokyo: Peering"
1,100000,"Equinix Ashburn"
3,100000,"Equinix Dallas"
254,100000,"Any2Denver"
63,10000,"ESpanix Madrid Lower LAN"
74,10000,"DE-CIX Hamburg: DE-CIX Hamburg Peering LAN"
716,20000,"IX Australia Sydney (NSW-IX): NSW-IX"
177,400000,"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
30,200000,"JPIX TOKYO"
30,200000,"JPIX TOKYO"
171,800000,"IX.br (PTT.br) São Paulo: ATM/MPLA"
171,800000,"IX.br (PTT.br) São Paulo: ATM/MPLA"
699,200000,"NetIX: NetIX"
126,200000,"BBIX Tokyo"
780,20000,"MegaIX Sydney: MegaIX"
429,100000,"SGIX: Peering LAN"
142,100000,"Any2West"
564,100000,"JPIX OSAKA"
94,20000,"Equinix Sydney"
676,100000,"MegaIX Frankfurt"
